"ID","FCR_EXTERNAL_ID__C"
"0010Y00000RpseCQAR","33150"
"0010Y00000RpseHQAR","33062"
"0010Y00000RpsetQAB","32565"
"0010Y00000Rpt0LQAR","303047"
"0010Y00000RpuIXQAZ","1485570"
"0010Y00000RpvyKQAR","6760723"
"0010Y00000RpvzNQAR","681184"
"0010Y00000Rpw2qQAB","42940"
"0010Y00000RpwDIQAZ","975741"
"0010Y00000RpwDyQAJ","6760734"
"0010Y00000RpwFnQAJ","682283"
"0010Y00000RpwFqQAJ","657978"
"0010Y00000RpwbdQAB","558632"
"0010Y00000RpwfKQAR","1133041"
"0010Y00000RpwfeQAB","1126592"
"0010Y00000RpwqRQAR","622595"
"0010Y00000RpxkRQAR","654385"
"0010Y00000Rpy0EQAR","4642445"
"0010Y00000Rpy0FQAR","1379497"
"0010Y00000Rpy69QAB","38981"
"0010Y00000RpygRQAR","39798"
"0010Y00000Rpz4fQAB","1351515"
"0010Y00000Rpz9FQAR","4642730"
"0010Y00000RpzIJQAZ","35188"
"0010Y00000RpzISQAZ","36679"
"0010Y00000RpzJNQAZ","37852"
"0010Y00000RpzJaQAJ","37463"
"0010Y00000RpzK0QAJ","1444203"
"0010Y00000RpzKsQAJ","42936"
"0010Y00000RpzfHQAR","1446553"
"0010Y00000RpzrpQAB","42684"
"0010Y00000RpzsJQAR","42043"
"0010Y00000Rq0YLQAZ","44599"
"0010Y00000Rq0kWQAR","619925"
"0010Y00000Rq2HXQAZ","533737"
"0010Y00000Rq3bJQAR","1402132"
"0010Y00000Rq3bKQAR","1475806"
"0010Y00000Rq3kDQAR","34385"
"0010Y00000Rq4KhQAJ","32542"
"0010Y00000Rq4LzQAJ","6728721"
"0010Y00000Rq4M0QAJ","28940"
"0010Y00000Rq4dTQAR","309024"
"0010Y00000Rq4wUQAR","39436"
"0010Y00000Rq5F1QAJ","307128"
"0010Y00000Rq5I7QAJ","7023723"
"0010Y00000Rq7stQAB","774972"
"0010Y00000Rq8PyQAJ","289156"
"0010Y00000Rq8PzQAJ","284261"
"0010Y00000Rq8UpQAJ","558916"
"0010Y00000Rq8ZGQAZ","597523"
"0010Y00000Rq8gxQAB","437546"
"0010Y00000Rq8jUQAR","6694071"
"0010Y00000Rq8jVQAR","597639"
"0010Y00000Rq8jWQAR","5650762"
"0010Y00000Rq8jXQAR","5858084"
"0010Y00000Rq8jYQAR","2176321"
"0010Y00000Rq8jZQAR","280765"
"0010Y00000Rq8vzQAB","24820"
"0010Y00000Rq9OQQAZ","30317"
"0010Y00000Rq9OlQAJ","29344"
"0010Y00000Rq9PRQAZ","28286"
"0010Y00000Rq9SyQAJ","26946"
"0010Y00000Rq9WmQAJ","35468"
"0010Y00000Rq9mXQAR","732126"
"0010Y00000Rq9mYQAR","2188387"
"0010Y00000Rq9mjQAB","32576"
"0010Y00000Rq9mkQAB","2170225"
"0010Y00000Rq9tTQAR","42974"
"0010Y00000Rq9tcQAB","43231"
"0010Y00000Rq9uIQAR","44430"
"0010Y00000Rq9w0QAB","42401"
"0010Y00000Rq9w1QAB","2170371"
"0010Y00000Rq9wGQAR","1456053"
"0010Y00000Rq9wNQAR","723047"
"0010Y00000Rq9wOQAR","1446872"
"0010Y00000Rq9wPQAR","1425212"
"0010Y00000RqA6pQAF","30186"
"0010Y00000RqAEhQAN","39474"
"0010Y00000RqAEmQAN","38878"
"0010Y00000RqAGSQA3","34920"
"0010Y00000RqAGjQAN","32994"
"0010Y00000RqANoQAN","298135"
"0010Y00000RqAVSQA3","36907"
"0010Y00000RqAVcQAN","35324"
"0010Y00000RqAVrQAN","35828"
"0010Y00000RqAWFQA3","42064"
"0010Y00000RqAWMQA3","42558"
"0010Y00000RqAqrQAF","1502720"
"0010Y00000RqAqsQAF","1501566"
"0010Y00000RqArRQAV","2170235"
"0010Y00000RqArSQAV","33069"
"0010Y00000RqArTQAV","31076"
"0010Y00000RqArUQAV","2170212"
"0010Y00000RqArVQAV","1408788"
"0010Y00000RqArWQAV","1457283"
"0010Y00000RplMHQAZ","44976"
"0010Y00000RplMTQAZ","42907"
"0010Y00000RplMWQAZ","43681"
"0010Y00000RplTSQAZ","27049"
"0010Y00000RplmrQAB","805004"
"0010Y00000RpluAQAR","1166444"
"0010Y00000RpmLUQAZ","310530"
"0010Y00000Rpmn1QAB","28548"
"0010Y00000Rpmn8QAB","29400"
"0010Y00000RpmnDQAR","30094"
"0010Y00000RpmnbQAB","280960"
"0010Y00000RpmneQAB","286656"
"0010Y00000RpmnhQAB","293042"
"0010Y00000RpmnlQAB","2211013"
"0010Y00000RpmnmQAB","294454"
"0010Y00000RpmoWQAR","7018317"
"0010Y00000RpmrIQAR","528327"
"0010Y00000RpmtjQAB","670666"
"0010Y00000Rpn3mQAB","282297"
"0010Y00000Rpn5OQAR","422408"
"0010Y00000Rpn8aQAB","6902364"
"0010Y00000RpnHvQAJ","619337"
"0010Y00000RpnlRQAR","1234134"
"0010Y00000RpnmoQAB","1355203"
"0010Y00000RpntzQAB","6728541"
"0010Y00000RpnuYQAR","1335506"
"0010Y00000RpnxeQAB","1376803"
"0010Y00000RpnyjQAB","6699668"
"0010Y00000RpoGjQAJ","652917"
"0010Y00000RpoIcQAJ","1000857"
"0010Y00000RpoOpQAJ","979733"
"0010Y00000RpommQAB","282051"
"0010Y00000RpomnQAB","281099"
"0010Y00000RponYQAR","294038"
"0010Y00000RposwQAB","42443"
"0010Y00000RppABQAZ","42911"
"0010Y00000RppIxQAJ","626487"
"0010Y00000RppiNQAR","11"
"0010Y00000RppiyQAB","38268"
"0010Y00000Rppj0QAB","38638"
"0010Y00000Rppj1QAB","5106437"
"0010Y00000RppjFQAR","36883"
"0010Y00000RppjbQAB","42561"
"0010Y00000RppkBQAR","31033"
"0010Y00000RptvjQAB","26497"
"0010Y00000RptwGQAR","31215"
"0010Y00000Rpu0XQAR","13031"
"0010Y00000RpvVfQAJ","7013539"
"0010Y00000RpvVgQAJ","39023"
"0010Y00000RpvWfQAJ","36760"
"0010Y00000RpvWiQAJ","37270"
"0010Y00000Rq0o7QAB","6703636"
"0010Y00000Rq1ZNQAZ","565623"
"0010Y00000Rq2YuQAJ","314364"
"0010Y00000Rq2Z0QAJ","315546"
"0010Y00000Rq2qnQAB","1333343"
"0010Y00000Rq2sbQAB","454378"
"0010Y00000Rq2u2QAB","285616"
"0010Y00000Rq4MIQAZ","29278"
"0010Y00000Rq4WfQAJ","873555"
"0010Y00000Rq5HbQAJ","5027389"
"0010Y00000Rq5zPQAR","978019"
"0010Y00000Rq64lQAB","37820"
"0010Y00000Rq6ZmQAJ","42712"
"0010Y00000Rq6ZrQAJ","42678"
"0010Y00000Rq6ZuQAJ","43907"
"0010Y00000Rq7N9QAJ","701391"
"0010Y00000Rq7NAQAZ","6724006"
"0010Y00000Rq7YrQAJ","33501"
"0010Y00000Rq7YzQAJ","32962"
"0010Y00000Rq7Z5QAJ","30859"
"0010Y00000Rq7pdQAB","34627"
"0010Y00000Rq9WoQAJ","42534"
"0010Y00000Rq9WqQAJ","42519"
"0010Y00000Rq9WsQAJ","42390"
"0010Y00000Rq9WtQAJ","620307"
"0010Y00000Rq9jsQAB","649980"
"0010Y00000Rq9wHQAR","1455288"
"0010Y00000RqA9NQAV","1339510"
"0010Y00000RqABrQAN","1376529"
"0010Y00000RqAUfQAN","1447334"
"0010Y00000RqAUgQAN","1448421"
"0010Y00000RqAUtQAN","6702576"
"0010Y00000RqAUuQAN","6873629"
"0010Y00000RqAj9QAF","1041483"
"0010Y00000RqBCZQA3","292972"
"0010Y00000RqBDnQAN","298214"
"0010Y00000RqBLFQA3","5857919"
"0010Y00000RqBLGQA3","5106428"
"0010Y00000RqBQ0QAN","295495"
"0010Y00000RqBQ1QAN","6762709"
"0010Y00000RqBZZQA3","280878"
"0010Y00000RqBquQAF","6652654"
"0010Y00000RqBqwQAF","6651187"
"0010Y00000RqCbcQAF","1449653"
"0010Y00000RqCdLQAV","1431210"
"0010Y00000RqCpdQAF","26415"
"0010Y00000RqD7DQAV","6794076"
"0010Y00000RqD8CQAV","2176841"
"0010Y00000RqD8DQAV","292194"
"0010Y00000RqD8EQAV","618086"
"0010Y00000RqD8QQAV","280812"
"0010Y00000RqD8SQAV","280576"
"0010Y00000RqD8TQAV","2176301"
"0010Y00000RqDhvQAF","1340027"
"0010Y00000RqDk9QAF","34561"
"0010Y00000RqEFPQA3","1147617"
"0010Y00000RqENcQAN","1098495"
"0010Y00000RqEX4QAN","1057997"
"0010Y00000RqEY7QAN","1033457"
"0010Y00000RqEd9QAF","6715409"
"0010Y00000RqEdAQAV","126767"
"0010Y00000RqEdBQAV","2170345"
"0010Y00000RqEdCQAV","40155"
"0010Y00000RqEdDQAV","2170399"
"0010Y00000RqEdEQAV","42466"
"0010Y00000RqEdFQAV","35707"
"0010Y00000RqEdGQAV","2170292"
"0010Y00000RqEdIQAV","5160705"
"0010Y00000RqEpKQAV","1022598"
"0010Y00000RqFO2QAN","783855"
"0010Y00000RqFd7QAF","627888"
"0010Y00000RqFd8QAF","2188770"
"0010Y00000RqFd9QAF","294253"
"0010Y00000RqFdAQAV","2176950"
"0010Y00000RqFdrQAF","2170316"
"0010Y00000RqFdsQAF","38794"
"0010Y00000RqFdtQAF","2188320"
"0010Y00000RqFduQAF","1105453"
"0010Y00000RqFihQAF","1459135"
"0010Y00000RqFpaQAF","1292946"
"0010Y00000RqG5wQAF","6735080"
"0010Y00000RqG5xQAF","6827842"
"0010Y00000RqGa1QAF","4926386"
"0010Y00000RqH8qQAF","42462"
"0010Y00000RqHWGQA3","965380"
"0010Y00000RqHksQAF","1368796"
"0010Y00000RqI59QAF","954236"
"0010Y00000RqIFSQA3","1184944"
"0010Y00000RqIKZQA3","1046043"
"0010Y00000SjJDJQA3","6827069"
"0010Y00000RqAT4QAN","662825"
"0010Y00000RplsEQAR","679387"
"0010Y00000Rpm72QAB","1226167"
"0010Y00000RpmAYQAZ","1128224"
"0010Y00000RpmIbQAJ","599684"
"0010Y00000RpmQ4QAJ","6715399"
"0010Y00000RpmhgQAB","43848"
"0010Y00000RpmhhQAB","43879"
"0010Y00000Rpne2QAB","1482041"
"0010Y00000RpnmlQAB","1352334"
"0010Y00000Rpo5pQAB","1224902"
"0010Y00000RpoCUQAZ","591906"
"0010Y00000RpoItQAJ","1067771"
"0010Y00000RppPIQAZ","28657"
"0010Y00000RpphyQAB","30174"
"0010Y00000RppjYQAR","41881"
"0010Y00000RppkEQAR","31448"
"0010Y00000RpquHQAR","41212"
"0010Y00000RpqvOQAR","31837"
"0010Y00000RpqvcQAB","32317"
"0010Y00000RpqvmQAB","6750403"
"0010Y00000RpsdEQAR","30709"
"0010Y00000RptEQQAZ","35382"
"0010Y00000RptEeQAJ","40802"
"0010Y00000Rq3zKQAR","626946"
"0010Y00000Rq4h7QAB","699730"
"0010Y00000Rq4wTQAR","39515"
"0010Y00000Rq4wvQAB","38714"
"0010Y00000Rq4x1QAB","37593"
"0010Y00000Rq5FWQAZ","306727"
"0010Y00000Rq7X6QAJ","32608"
"0010Y00000Rq7qkQAB","4642813"
"0010Y00000Rq7qlQAB","2166177"
"0010Y00000Rq7t1QAB","776987"
"0010Y00000Rq7vuQAB","37640"
"0010Y00000Rq7zpQAB","1418168"
"0010Y00000Rq8ApQAJ","354467"
"0010Y00000Rq8wLQAR","44434"
"0010Y00000Rq9AgQAJ","309859"
"0010Y00000Rq9mNQAR","1449878"
"0010Y00000Rq9ybQAB","6793781"
"0010Y00000RqAE9QAN","39784"
"0010Y00000RqAEfQAN","39310"
"0010Y00000RqAF7QAN","37047"
"0010Y00000RqAH6QAN","30993"
"0010Y00000RqAqwQAF","1392371"
"0010Y00000RqBCWQA3","293962"
"0010Y00000RqBLiQAN","5162575"
"0010Y00000RqCVtQAN","3274451"
"0010Y00000RqCVuQAN","5106439"
"0010Y00000RqCVvQAN","5852495"
"0010Y00000RqCceQAF","1447790"
"0010Y00000RqCpvQAF","5612660"
"0010Y00000RqCqqQAF","5856343"
"0010Y00000RqDFJQA3","6728253"
"0010Y00000RqDFTQA3","6741663"
"0010Y00000RqDLBQA3","1500930"
"0010Y00000RqDPYQA3","1289421"
"0010Y00000RqDk6QAF","591126"
"0010Y00000RqDk7QAF","34410"
"0010Y00000RqDk8QAF","2170251"
"0010Y00000RqE0wQAF","6737632"
"0010Y00000RqEAcQAN","6739786"
"0010Y00000RqEAdQAN","34464"
"0010Y00000RqEAkQAN","1035192"
"0010Y00000RqEB4QAN","685138"
"0010Y00000RqEBXQA3","42407"
"0010Y00000RqEBgQAN","1452735"
"0010Y00000RqEBhQAN","1378610"
"0010Y00000RqEExQAN","1179359"
"0010Y00000RqEWLQA3","1077161"
"0010Y00000RqEdLQAV","2170325"
"0010Y00000RqEdMQAV","39328"
"0010Y00000RqErZQAV","909886"
"0010Y00000RqF48QAF","619468"
"0010Y00000RqFKlQAN","1466677"
"0010Y00000RqFKmQAN","1465950"
"0010Y00000RqFdvQAF","6717744"
"0010Y00000RqFjeQAF","29757"
"0010Y00000RqFjfQAF","2170200"
"0010Y00000RqFkCQAV","1444046"
"0010Y00000RqFkDQAV","299801"
"0010Y00000RqFlEQAV","27001"
"0010Y00000RqFlFQAV","2162243"
"0010Y00000RqFu3QAF","1338074"
"0010Y00000RqFuOQAV","1324820"
"0010Y00000RqGssQAF","1357437"
"0010Y00000RqH20QAF","280568"
"0010Y00000RqH7qQAF","30721"
"0010Y00000RqHQJQA3","1417554"
"0010Y00000RqHatQAF","1348989"
"0010Y00000RqHlSQAV","1382403"
"0010Y00000RqHqNQAV","895995"
"0010Y00000RqHtDQAV","1367214"
"0010Y00000RqIMTQA3","1402707"
"0010Y00000SiWkyQAF","6852858"
"0010Y00000TqfMLQAZ","305119"
"0010Y00000b5j7eQAA","6893613"
"0010Y00000bg6YaQAI","781845"
"0010Y00000cTqVlQAK","1121737"
"0010Y00000ffgyPQAQ","6906085"
"0010Y00000mEIgIQAW","1088172"
"0010Y00000mEyXGQA0","7037586"
"0010Y00000Rpl6tQAB","1436590"
"0010Y00000RplMIQAZ","44437"
"0010Y00000RplTfQAJ","30788"
"0010Y00000RpmCoQAJ","1017905"
"0010Y00000RpmdtQAB","6968778"
"0010Y00000Rpmh9QAB","40580"
"0010Y00000Rpmi7QAB","39609"
"0010Y00000RpmokQAB","7011253"
"0010Y00000RpmtGQAR","685395"
"0010Y00000RpneFQAR","2166286"
"0010Y00000RpnnTQAR","1321026"
"0010Y00000RpntuQAB","1294212"
"0010Y00000RpnvZQAR","6991989"
"0010Y00000Rpo8nQAB","5857862"
"0010Y00000RpoJkQAJ","1508211"
"0010Y00000RpoqEQAR","724347"
"0010Y00000RpoqqQAB","6854483"
"0010Y00000RpoqrQAB","808766"
"0010Y00000RpphaQAB","44559"
"0010Y00000RppjwQAB","34886"
"0010Y00000Rppr8QAB","529152"
"0010Y00000RpseMQAR","33328"
"0010Y00000RptG8QAJ","41206"
"0010Y00000Rpu04QAB","28615"
"0010Y00000Rpu05QAB","5230914"
"0010Y00000Rpu06QAB","5230912"
"0010Y00000Rpuu3QAB","2209212"
"0010Y00000RpvWUQAZ","37229"
"0010Y00000Rpw2pQAB","42939"
"0010Y00000RpwqmQAB","848134"
"0010Y00000RpxAYQAZ","578783"
"0010Y00000RpxC8QAJ","579024"
"0010Y00000RpxZMQAZ","27324"
"0010Y00000RpxZQQAZ","27399"
"0010Y00000Rpxa8QAB","562287"
"0010Y00000Rpy5uQAB","26665"
"0010Y00000RpzIPQAZ","36524"
"0010Y00000RpzVuQAJ","592868"
"0010Y00000RpzeJQAR","1349893"
"0010Y00000RpzgbQAB","1196791"
"0010Y00000RpzsGQAR","42019"
"0010Y00000RpztLQAR","35837"
"0010Y00000Rq0EdQAJ","678190"
"0010Y00000Rq0FJQAZ","6715691"
"0010Y00000Rq0kRQAR","6843402"
"0010Y00000Rq0kSQAR","619576"
"0010Y00000Rq0kUQAR","620150"
"0010Y00000Rq0mOQAR","631308"
"0010Y00000Rq19QQAR","616190"
"0010Y00000Rq1NNQAZ","43056"
"0010Y00000Rq2G9QAJ","522238"
"0010Y00000Rq2ZrQAJ","317652"
"0010Y00000Rq2a7QAB","317023"
"0010Y00000Rq2q6QAB","1329787"
"0010Y00000Rq3axQAB","1375738"
"0010Y00000Rq3eIQAR","375484"
"0010Y00000Rq4GnQAJ","6747905"
"0010Y00000Rq4ghQAB","1134761"
"0010Y00000Rq4kCQAR","801513"
"0010Y00000Rq5tMQAR","791337"
"0010Y00000Rq6ZyQAJ","43596"
"0010Y00000Rq6eQQAR","6828302"
"0010Y00000Rq7PWQAZ","1442133"
"0010Y00000Rq7lsQAB","2220383"
"0010Y00000Rq82zQAB","870008"
"0010Y00000Rq8KIQAZ","632350"
"0010Y00000Rq8UoQAJ","558090"
"0010Y00000Rq8ijQAB","2160517"
"0010Y00000Rq9WvQAJ","35469"
"0010Y00000Rq9mOQAR","38999"
"0010Y00000Rq9uGQAR","44334"
"0010Y00000RqAG1QAN","34016"
"0010Y00000RqAG2QAN","6769160"
"0010Y00000RqAG4QAN","33826"
"0010Y00000RqAGYQA3","34669"
"0010Y00000RqAj0QAF","1032081"
"0010Y00000RqAsyQAF","316361"
"0010Y00000RqBDMQA3","304418"
"0010Y00000RqBDVQA3","303690"
"0010Y00000RqBDiQAN","298469"
"0010Y00000RqBZ2QAN","295961"
"0010Y00000RqDimQAF","1281781"
"0010Y00000RqEAsQAN","42505"
"0010Y00000RqEAvQAN","2187761"
"0010Y00000RqEAxQAN","1492061"
"0010Y00000RqEAyQAN","1491568"
"0010Y00000RqEAzQAN","2184520"
"0010Y00000RqEB0QAN","678122"
"0010Y00000RqEB2QAN","724477"
"0010Y00000RqEB3QAN","1461946"
"0010Y00000RqEMdQAN","1187050"
"0010Y00000RqEO2QAN","1120382"
"0010Y00000RqEdJQAV","36847"
"0010Y00000RqEdKQAV","1446709"
"0010Y00000RqEqyQAF","887115"
"0010Y00000RqErNQAV","908155"
"0010Y00000RqEx4QAF","958547"
"0010Y00000RqF9hQAF","872017"
"0010Y00000RqFdmQAF","1465074"
"0010Y00000RqFdnQAF","1462539"
"0010Y00000RqFzYQAV","6735402"
"0010Y00000RqGAiQAN","6768533"
"0010Y00000RqGc7QAF","2206567"
"0010Y00000RqH3uQAF","288536"
"0010Y00000RqH8eQAF","35873"
"0010Y00000RqHFTQA3","7002385"
"0010Y00000RqHM4QAN","735613"
"0010Y00000RqHRDQA3","1415585"
"0010Y00000RqHa2QAF","1365071"
"0010Y00000RqHaQQAV","1352265"
"0010Y00000RqHwOQAV","4594553"
"0010Y00000RqIFaQAN","1182012"
"0010Y00000RqIFbQAN","1503101"
"0010Y00000VrcVpQAJ","6963594"
"0010Y00000rdDPiQAM","284396"
"0010Y00000rdYsZQAU","31287"
"0010Y00001GWtmHQAT","7084782"
"0010Y00000Rpl6yQAB","1470725"
"0010Y00000Rpl72QAB","1473541"
"0010Y00000RplMZQAZ","43897"
"0010Y00000RplTOQAZ","26499"
"0010Y00000RplVcQAJ","313373"
"0010Y00000Rplo3QAB","6869448"
"0010Y00000RplocQAB","657228"
"0010Y00000RplorQAB","1407142"
"0010Y00000Rplp2QAB","1480988"
"0010Y00000RpmBEQAZ","1085160"
"0010Y00000RpmdJQAR","6973585"
"0010Y00000Rpmh4QAB","27180"
"0010Y00000RpmiKQAR","43676"
"0010Y00000Rpmn7QAB","29342"
"0010Y00000RpmnOQAR","32010"
"0010Y00000RpmnjQAB","294048"
"0010Y00000RpmtUQAR","682371"
"0010Y00000Rpn02QAB","1413807"
"0010Y00000RpnGWQAZ","6906843"
"0010Y00000RpnjmQAB","4594580"
"0010Y00000RpnjnQAB","2213524"
"0010Y00000Rpo69QAB","1251115"
"0010Y00000Rpo9KQAR","6858032"
"0010Y00000RpoqMQAR","707188"
"0010Y00000RppIuQAJ","626467"
"0010Y00000RppIvQAJ","6907909"
"0010Y00000RppODQAZ","26986"
"0010Y00000RppPAQAZ","29188"
"0010Y00000RppPMQAZ","28676"
"0010Y00000RppPgQAJ","30127"
"0010Y00000RppjcQAB","42646"
"0010Y00000RpprMQAR","525146"
"0010Y00000RpqFGQAZ","427682"
"0010Y00000RpqHWQAZ","518044"
"0010Y00000Rps71QAB","30132"
"0010Y00000RpvVDQAZ","35750"
"0010Y00000RpvheQAB","683816"
"0010Y00000Rpw06QAB","43379"
"0010Y00000RpwGIQAZ","651868"
"0010Y00000RpwyiQAB","26429"
"0010Y00000RpxzdQAB","1194145"
"0010Y00000RpygaQAB","39701"
"0010Y00000RpygbQAB","5854955"
"0010Y00000Rpz30QAB","1285053"
"0010Y00000RpzJQQAZ","38014"
"0010Y00000Rpzt8QAB","35766"
"0010Y00000Rq1WkQAJ","1171987"
"0010Y00000Rq3jYQAR","33572"
"0010Y00000Rq3jwQAB","34019"
"0010Y00000Rq4DWQAZ","311155"
"0010Y00000Rq4DXQAZ","311548"
"0010Y00000Rq4cjQAB","310295"
"0010Y00000Rq4i2QAB","701397"
"0010Y00000Rq5FmQAJ","6907858"
"0010Y00000Rq6orQAB","706183"
"0010Y00000Rq8VJQAZ","552584"
"0010Y00000Rq8WKQAZ","680749"
"0010Y00000Rq8kBQAR","520434"
"0010Y00000Rq8vlQAB","38335"
"0010Y00000Rq8vmQAB","1449322"
"0010Y00000Rq9FSQAZ","1430422"
"0010Y00000RqA9OQAV","1498677"
"0010Y00000RqADlQAN","39652"
"0010Y00000RqAErQAN","38296"
"0010Y00000RqAFyQAN","33537"
"0010Y00000RqAGlQAN","32840"
"0010Y00000RqAMrQAN","304328"
"0010Y00000RqBCqQAN","280651"
"0010Y00000RqBDOQA3","305084"
"0010Y00000RqBE8QAN","308321"
"0010Y00000RqBMGQA3","3277892"
"0010Y00000RqBNMQA3","5857830"
"0010Y00000RqBaEQAV","562973"
"0010Y00000RqCVrQAN","1468248"
"0010Y00000RqCVsQAN","883561"
"0010Y00000RqDNaQAN","1348433"
"0010Y00000RqDj6QAF","1267322"
"0010Y00000RqDjDQAV","1265344"
"0010Y00000RqE0IQAV","1411594"
"0010Y00000RqE2zQAF","1352638"
"0010Y00000RqEAfQAN","1343935"
"0010Y00000RqEAhQAN","1449690"
"0010Y00000RqEAjQAN","42661"
"0010Y00000RqEAnQAN","300641"
"0010Y00000RqEAoQAN","2207303"
"0010Y00000RqEApQAN","2160946"
"0010Y00000RqEArQAN","298905"
"0010Y00000RqEHDQA3","699926"
"0010Y00000RqEr8QAF","888973"
"0010Y00000RqErFQAV","884759"
"0010Y00000RqExAQAV","967709"
"0010Y00000RqExOQAV","770036"
"0010Y00000RqF8fQAF","596594"
"0010Y00000RqFBEQA3","715880"
"0010Y00000RqFYUQA3","4593231"
"0010Y00000RqFYVQA3","716577"
"0010Y00000RqFZRQA3","657579"
"0010Y00000RqFdoQAF","1485671"
"0010Y00000RqFdpQAF","1485670"
"0010Y00000RqFjkQAF","1451386"
"0010Y00000RqFjlQAF","1453944"
"0010Y00000RqG39QAF","1344711"
"0010Y00000RqGJFQA3","6890225"
"0010Y00000RqGNHQA3","1453506"
"0010Y00000RqGNtQAN","6756102"
"0010Y00000RqGRZQA3","1481037"
"0010Y00000RqGypQAF","618472"
"0010Y00000RqH7nQAF","30961"
"0010Y00000RqH7pQAF","3274661"
"0010Y00000RqH8vQAF","43689"
"0010Y00000RqHA4QAN","6779000"
"0010Y00000RqHbkQAF","1353660"
"0010Y00000RqHdaQAF","1151689"
"0010Y00000RqHt4QAF","1258346"
"0010Y00000RqHzsQAF","919772"
"0010Y00000RqIHuQAN","1395760"
"0010Y00000RqIPeQAN","1036281"
"0010Y00000SiWZFQA3","6829547"
"0010Y00000Rq2jjQAB","151859"
"0010Y00000Rpl7LQAR","3276889"
"0010Y00000RplMhQAJ","41381"
"0010Y00000RplZUQAZ","310846"
"0010Y00000RplZzQAJ","281261"
"0010Y00000Rpm8mQAB","1369946"
"0010Y00000RpmLhQAJ","1486804"
"0010Y00000Rpmh1QAB","26307"
"0010Y00000RpmhCQAR","40877"
"0010Y00000Rpmn9QAB","29448"
"0010Y00000RpmnVQAR","33495"
"0010Y00000Rpn32QAB","556684"
"0010Y00000Rpn4sQAB","310153"
"0010Y00000RpnJEQAZ","651144"
"0010Y00000Rpo5yQAB","1240222"
"0010Y00000RpoBUQAZ","317196"
"0010Y00000RpoI8QAJ","884057"
"0010Y00000RppNqQAJ","27056"
"0010Y00000RppOLQAZ","26832"
"0010Y00000RppOaQAJ","26537"
"0010Y00000RppPrQAJ","2217342"
"0010Y00000Rppi2QAB","29872"
"0010Y00000RppjEQAR","37342"
"0010Y00000RppjnQAB","32370"
"0010Y00000RppnQQAR","636248"
"0010Y00000Rps6EQAR","29919"
"0010Y00000Rps79QAB","29779"
"0010Y00000Rps7XQAR","29034"
"0010Y00000Rps7aQAB","28979"
"0010Y00000Rps7zQAB","30395"
"0010Y00000Rps81QAB","30582"
"0010Y00000RpsdPQAR","31456"
"0010Y00000RpsdVQAR","31222"
"0010Y00000RpseYQAR","32616"
"0010Y00000RpsepQAB","32811"
"0010Y00000Rpsf5QAB","32186"
"0010Y00000RptEfQAJ","40803"
"0010Y00000RptvkQAB","26612"
"0010Y00000Rpu09QAB","28587"
"0010Y00000Rpu3bQAB","677444"
"0010Y00000Rpu3cQAB","7010226"
"0010Y00000RpvXjQAJ","43489"
"0010Y00000RpvpbQAB","6509927"
"0010Y00000RpwjMQAR","44159"
"0010Y00000RpwspQAB","1006174"
"0010Y00000RpxZuQAJ","562957"
"0010Y00000RpxZvQAJ","6740089"
"0010Y00000RpxzrQAB","6710685"
"0010Y00000Rpy8qQAB","39278"
"0010Y00000RpyLHQAZ","594932"
"0010Y00000RpzJ3QAJ","37080"
"0010Y00000RpzUsQAJ","587254"
"0010Y00000RpzUwQAJ","587259"
"0010Y00000RpzrIQAR","43678"
"0010Y00000RpzroQAB","44138"
"0010Y00000RpzrxQAB","42768"
"0010Y00000RpzryQAB","42747"
"0010Y00000Rpzs2QAB","42328"
"0010Y00000Rq0FIQAZ","294781"
"0010Y00000Rq1prQAB","619338"
"0010Y00000Rq2fwQAB","877315"
"0010Y00000Rq3Z9QAJ","1357489"
"0010Y00000Rq3nuQAB","1455242"
"0010Y00000Rq3oPQAR","554663"
"0010Y00000Rq3zdQAB","628889"
"0010Y00000Rq4CrQAJ","301940"
"0010Y00000Rq5FVQAZ","306722"
"0010Y00000Rq5G0QAJ","303819"
"0010Y00000Rq64kQAB","37834"
"0010Y00000Rq661QAB","36065"
"0010Y00000Rq66jQAB","41834"
"0010Y00000Rq6hdQAB","756373"
"0010Y00000Rq6oTQAR","707663"
"0010Y00000Rq7QgQAJ","30992"
"0010Y00000Rq7ghQAB","806308"
"0010Y00000Rq7yNQAR","1469951"
"0010Y00000Rq8HhQAJ","542058"
"0010Y00000Rq9CuQAJ","43491"
"0010Y00000Rq9T9QAJ","27306"
"0010Y00000Rq9WxQAJ","42526"
"0010Y00000Rq9X0QAJ","32157"
"0010Y00000Rq9X1QAJ","2170195"
"0010Y00000Rq9X2QAJ","29532"
"0010Y00000Rq9wQQAR","1451122"
"0010Y00000Rq9wSQAR","2159469"
"0010Y00000Rq9wUQAR","6811439"
"0010Y00000RqACgQAN","26376"
"0010Y00000RqAGAQA3","34189"
"0010Y00000RqANvQAN","6841849"
"0010Y00000RqAOMQA3","308002"
"0010Y00000RqAt3QAF","317006"
"0010Y00000RqAu2QAF","310172"
"0010Y00000RqBE9QAN","308412"
"0010Y00000RqBZ9QAN","6768585"
"0010Y00000RqDM2QAN","6735171"
"0010Y00000RqDNWQA3","6699623"
"0010Y00000RqDgxQAF","1380721"
"0010Y00000RqDvpQAF","1503080"
"0010Y00000RqF4BQAV","621536"
